offense_team_name,defense_team_name,season,week,play_uuid,game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_defense_team_id,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,a0811638-ab88-4b4b-afc7-30379eca322b,1501304,a0811638-ab88-4b4b-afc7-30379eca322b,160,1,4,103000,TRUE,5713,5717,1001137,1001467,FALSE,NA,NA,65.1,NA,51,7,3,2,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1,31,-7.5,35.11,Touch-Back,4.126528,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,b747fdf1-e9aa-4ecb-8fdf-6bdde53a6662,1501304,a0811638-ab88-4b4b-afc7-30379eca322b,161,2,4,103000,TRUE,5718,5747,1001137,1001467,FALSE,1,10,24.19,center,51,7,3,2,5,"{7.66116180925961,5.47435124265823,17.583099862150675,2.911252559054347,8.390239040198509}",{6.02518805823334},TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.65,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,10.51,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-0.696666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 5, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,TRUE,NA,4.65,24e86ffb-d37a-4795-aaf4-d94f144b3c23,2,2,25.9,FALSE,NA,NA,24.18,14.18,20.21448982,27.04685464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,R,X,NA,NA,Doubles Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,3.24,NA,NA,"{""Solo - Success""}",NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,f278ea95-28c8-4b0f-b384-24d30d3fbca1,1501304,a0811638-ab88-4b4b-afc7-30379eca322b,162,3,4,80000,TRUE,5748,5796,1001137,1001467,FALSE,2,5.35,28.84,left,51,7,3,2,6,"{7.13937746034572,4.024885346861801,5.639111848442198,14.009982505698225,7.118663041222838}",{5.361206586026881},TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3.17,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,8.93,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-3.176666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 5, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,TRUE,NA,3.17,6184c022-ae72-42f4-a78e-7857543d1657,3,1,23.39,FALSE,11.74016616,-11.64983384,28.86,18.86,21.18955861,28.16547277,NA,NA,NA,Left D Gap,NA,1506137,NA,1027967,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,Y,NA,NA,Triple Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,3.51,NA,NA,"{""Assisted - Success"",""Solo assisted - Success""}",NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,5ad9d6f4-ad36-4b08-969f-f743c939485b,1501304,a0811638-ab88-4b4b-afc7-30379eca322b,163,4,4,42000,TRUE,5797,5848,1001137,1001467,FALSE,3,2.18,32.01,left,51,7,3,2,7,"{4.477766899557892,2.4123329356599967,14.135045902878474,4.382842224813039,6.656989095386841}",{4.729760109797844},TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2.04,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,8.01,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.926666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 5, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.04,fc85669a-4ef7-4819-bf10-a75db125f3cd,2,2,19.68,FALSE,NA,NA,31.88,21.88,16.26616906,23.35033129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,O,NA,NA,Deuce Right Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,3.83,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,a6e2aa2c-8f4c-476e-8aaf-3b97b35e9c72,1501304,a0811638-ab88-4b4b-afc7-30379eca322b,164,5,4,7000,TRUE,5849,5892,1001137,1001467,FALSE,4,0.14,34.05,center,51,7,3,2,6,"{4.704680522039752,14.902419316821856,8.345123628034571,3.444748445315554,6.892263688212786}",{4.704484397488564},TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4.81,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,8.37,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-0.386666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 5, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,TRUE,NA,4.81,0de15633-218c-4a31-b535-fa4e9ea9bfc5,1,3,26.32,FALSE,34.70859392,8.388593921,34.06,24.06,21.5678975,28.92162623,NA,NA,NA,Right D Gap,NA,1008235,NA,1027967,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,Y,NA,NA,Triple Wing Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,6.42,NA,NA,"{""Assisted - Success"",""Solo assisted - Success"",""Solo - Missed""}",NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,7d387419-4886-4b6c-acda-991890e6357f,1501311,7d387419-4886-4b6c-acda-991890e6357f,1,1,1,900000,TRUE,2,6,1001267,1001467,FALSE,NA,NA,64.73,NA,0,0,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.73,19.78,-9.83,14.98,Out,4.338404,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,88cec02d-be81-448c-959c-5db1ed8582b8,1501311,7d387419-4886-4b6c-acda-991890e6357f,2,2,1,900000,TRUE,7,71,1001267,1001467,FALSE,1,10,24.73,left,0,0,3,3,6,"{2.129765392386709,8.6574022432264,13.100093696449015,3.6073985426910085,7.565332588281699}","{5.2819651217934265,5.538499855312935}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.09,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,6.66,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.346666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.09,d0dd1020-9559-43ff-96c8-d083faf6860f,1,2,19.16,FALSE,22.91140585,3.751405851,24.73,14.73,16.94448206,23.30301109,NA,NA,NA,Right Open C Gap,NA,1020327,NA,1505002,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,X,L,L,O,NA,Doubles Left,Deuce Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,0.31,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,905d064c-1496-4fcb-9e03-78699ad5f546,1501311,7d387419-4886-4b6c-acda-991890e6357f,3,3,1,864000,TRUE,72,125,1001267,1001467,FALSE,2,8.91,25.82,left,0,0,3,3,5,"{1.815947298196484,12.140111882394443,2.60450949056888,9.75500501392058,6.687065862490378}","{4.9681863243751465,5.437262088998004}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2.02,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,6.67,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.106666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.02,db300448-fdc6-4f49-9487-7d233f099162,2,2,20.4,FALSE,NA,NA,25.66,15.66,18.64957544,24.89438787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,R,X,NA,NA,Doubles Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2.79,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,3b8e5bc0-2e1b-485d-ac9c-e69717c53532,1501311,7d387419-4886-4b6c-acda-991890e6357f,4,4,1,823000,TRUE,126,175,1001267,1001467,FALSE,3,6.89,27.84,left,0,0,3,3,5,"{1.223015792553099,6.119887586671354,12.960967724607492,11.182936960183348,6.052678469304681,6.408086161687542}",{0.7735667413263911},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,2.660027,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 6, ""DL"": 4, ""LB"": 1}",NA,NA,NA,FALSE,FALSE,NA,NA,0,4dbc18c2-edbc-4183-adf0-4e37f18c30a6,2,2,19.32,FALSE,NA,NA,27.84,17.84,16.77343997,23.47502298,NA,NA,NA,NA,7.241495873,NA,NA,NA,NA,"{""Left A Gap"",""Left Open C Gap"",""Right Open C Gap"",""Right Open C Gap""}",NA,TRUE,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,O,In,NA,Deuce Right H on Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,{},NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,7d2c21e7-a997-42dc-b253-ab06368a85f9,1501311,7d387419-4886-4b6c-acda-991890e6357f,5,5,1,815000,TRUE,176,188,1001267,1001467,FALSE,4,6.89,28.15,left,0,0,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,33.32,0,Punt,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,37.66,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.196666667,{},NA,NA,NA,Turnover from Punt,NA,NA,FALSE,FALSE,TRUE,NA,33.32,NA,NA,NA,19.47,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956896,2.020846,3.364646,37.66,37.66,7.44,30.22,0,11.78,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Hawaii Rainbow Warriors,2022/2023,Week 2,8e22da8c-dffb-4bcd-a28b-0ac5f60d28d6,1501311,8e22da8c-dffb-4bcd-a28b-0ac5f60d28d6,6,1,1,804000,TRUE,191,249,1001467,1001267,TRUE,1,10,34.19,left,0,0,3,3,8,"{0.4874889205232762,0.5248303255362003,4.203544548060535,8.347236665474327,0.5881539719315043}","{3.549991954603442,3.0062722697690134}",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,24.02,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,30.53,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.453333333,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,24.02,ade7f18b-d591-47be-8e9d-9781cda3ba4b,1,3,19.44333333,FALSE,NA,NA,33.72,23.72,16.92061262,23.24264078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,Y,R,R,Y,NA,Triple Right,Pro Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jet,NA,FALSE,NA,NA,13.48,NA,NA,"{""Solo assisted - Success"",""Assisted - Success"",""Solo - Missed""}",NA,NA
Michigan Wolverines,Hawaii Rainbow Warriors,2022/2023,Week 2,ec278c72-be3f-4622-8eb8-b7175f2c9bb8,1501311,8e22da8c-dffb-4bcd-a28b-0ac5f60d28d6,7,2,1,779000,TRUE,250,296,1001467,1001267,TRUE,1,10,58.21,right,0,0,3,3,6,"{8.01926785901177,5.548507542181547,9.797759176954536,9.630055511248223,5.804713598435946}","{4.083411128760808,4.8882016443919625}",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,41.79,6,Pass,TRUE,NA,FALSE,FALSE,37.05,4.74,TRUE,FALSE,FALSE,FALSE,2.986347,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,7.036666667,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,41.79,e787f10e-7e58-49c4-9cf1-5f1a4eba208c,3,1,33.86333333,FALSE,NA,NA,58.21,48.21,29.54132837,36.57214014,NA,NA,NA,NA,5.184031178,NA,NA,NA,NA,NA,27.05,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.572218001,0.901736617,0.843958974,NA,NA,NA,NA,L,L,Y,In,NA,Trey Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2.982695657,0.558692277,{},4.623490266,NA
Michigan Wolverines,Hawaii Rainbow Warriors,2022/2023,Week 2,aa380587-5e6e-4a97-8671-beac2a32c3f3,1501311,8e22da8c-dffb-4bcd-a28b-0ac5f60d28d6,8,3,1,768000,TRUE,297,301,1001467,1001267,TRUE,NA,0,96.81,center,6,0,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,1,Extra Point,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,Success,20.01,0.960212,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0.986666667,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,27.50333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579144,1.421601,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,05b97323-b6bd-40da-875d-5cd2f1fb2b13,1501311,05b97323-b6bd-40da-875d-5cd2f1fb2b13,9,1,1,768000,TRUE,304,308,1001267,1001467,FALSE,NA,NA,64.73,NA,7,0,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.73,19.32,0.25,19.32,Fair Catch,3.425904,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,52baaba1-6ad3-4191-b3d6-2f30b25eb258,1501311,05b97323-b6bd-40da-875d-5cd2f1fb2b13,10,2,1,768000,TRUE,309,380,1001267,1001467,FALSE,1,10,24.58,left,7,0,3,3,6,"{2.1951423207069354,7.847426038121249,4.910115563039895,14.160535449834285,7.199789743200654}","{5.513805632703807,5.180121835659222}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,4.8,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,0,84aa9982-84d1-4d6b-9c85-c8dafd0b13b7,1,3,19.63,FALSE,30.71073158,11.08073158,24.73,14.73,16.93926298,23.39086407,NA,NA,NA,Right D Gap,NA,1020260,NA,1027930,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,Y,NA,NA,Triple Wing Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,0.62,NA,NA,"{""Solo - Success"",""Solo - Missed""}",NA,NA
Hawaii Rainbow Warriors,Michigan Wolverines,2022/2023,Week 2,adb20297-445c-4423-8604-52c92369f38d,1501311,05b97323-b6bd-40da-875d-5cd2f1fb2b13,11,3,1,724000,TRUE,381,412,1001267,1001467,FALSE,2,10,24.58,right,7,0,3,3,7,"{8.927731029737075,5.428923166497839,17.2737199788219,1.6264177861961358,2.0788326582816268}","{4.352020764201853,5.559042079826021}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,10.23,NA,FALSE,NA,NA,NA,2.313018,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.453333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,42bbba18-2202-49ea-b0a9-520dc7425958,2,2,33.27,FALSE,NA,NA,24.58,14.58,28.90302385,35.69213764,NA,NA,NA,NA,6.233092869,NA,NA,NA,NA,NA,0.23,TRUE,NA,NA,FALSE,FALSE,NA,TRUE,NA,0.656331897,NA,NA,NA,NA,NA,NA,R,L,X,In,NA,Doubles Wing Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,{},NA,NA
